id,slug,title,parent_id,classified_type,has_h5p,has_audio,toggle_count,divi_modules_used,notes
21,finalizar-compra,Finalizar Compra,0,skip,0,0,0,"column,post_title,row,section,wc_cart_notice,wc_checkout_billing,wc_checkout_order_details,wc_checkout_payment_info",WooCommerce
14,login,Log In,0,skip,0,0,0,"column,row,section,text",PMPro
174,medhelpspace-revalida,MedHelpSpace Revalida,0,skip,0,0,0,"code,column,heading,row,section,text",mhs-dashboard
7,membership-account,Membership Account,0,skip,0,0,0,,PMPro
8,membership-billing,Membership Billing,7,skip,0,0,0,,PMPro
9,membership-cancel,Membership Cancel,7,skip,0,0,0,,PMPro
10,membership-checkout,Membership Checkout,0,skip,0,0,0,,PMPro
11,membership-confirmation,Membership Confirmation,10,skip,0,0,0,,PMPro
13,membership-levels,Membership Levels,0,skip,0,0,0,,PMPro
12,membership-orders,Membership Orders,7,skip,0,0,0,,PMPro
22,my-account,My account,0,skip,0,0,0,"button,code,column,heading,row,section,text",mhs-dashboard
35,shop-2,Shop,0,skip,0,0,0,"column,heading,row,section,shop",WooCommerce-shop-listing
15,your-profile,Your Profile,7,skip,0,0,0,"column,row,section,text",PMPro
